id,x_cg,y_cg,z_cg,u_cg,v_cg,w_cg,p_cg,lmix_cg,nut_cg,yw_cg,x_hf,y_hf,z_hf,volume_hf,yw_hf,u_hf,v_hf,w_hf,dx,dy,dz,coord_dist,du,dv,dw,err_mag,speed_hf,speed_cg,speed_error
3647,-1.145833333333e-01,3.214285714286e-01,2.850619975430e+00,-6.883526581105e-03,7.861918536735e-01,7.727664504859e-03,1.498757898681e+00,4.500000000000e-02,5.901124993849e-03,4.016538011119e-01,-1.145833333333e-01,3.214285714286e-01,2.850619975430e+00,4.590679301397e-03,4.016538011119e-01,6.563354955012e-04,8.381210189720e-01,3.280301417990e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.539862076606e-03,-5.192916529854e-02,4.447363086869e-03,5.266181507662e-02,8.381276952806e-01,7.862599637012e-01,-5.186773157939e-02
3648,-9.375000000000e-02,5.357142857143e-01,2.761704367254e+00,-6.152966052344e-03,1.029043355442e+00,3.382956139056e-03,1.499030796860e+00,4.500000000000e-02,5.161262118157e-03,6.302961316239e-01,-9.375000000000e-02,5.357142857143e-01,2.761704367254e+00,3.647264723695e-03,6.302961316239e-01,-2.141722641570e-03,1.102827845403e+00,-4.605821753527e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.011243410774e-03,-7.378448996070e-02,7.988777892583e-03,7.432403113851e-02,1.102839542801e+00,1.029067311095e+00,-7.377223170669e-02
3649,-1.145833333333e-01,5.357142857143e-01,2.850619975430e+00,-8.132739105593e-03,7.790511215253e-01,4.049635161826e-03,1.499295922310e+00,4.500000000000e-02,5.618788552360e-03,5.873663638100e-01,-1.145833333333e-01,5.357142857143e-01,2.850619975430e+00,4.590679301397e-03,5.873663638100e-01,6.401527609036e-04,8.114794120267e-01,1.933904715353e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.772891866497e-03,-3.242829050136e-02,2.115730446473e-03,3.366056998721e-02,8.114819689471e-01,7.791040950606e-01,-3.237787388646e-02
3650,-9.375000000000e-02,7.500000000000e-01,2.761704367254e+00,-7.487862419961e-03,1.014770287983e+00,2.675692993740e-03,1.498846268339e+00,4.500000000000e-02,5.082331862346e-03,8.202337579140e-01,-9.375000000000e-02,7.500000000000e-01,2.761704367254e+00,3.647264723695e-03,8.202337579140e-01,-2.888244925962e-03,1.094178649369e+00,-6.101134069375e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.599617494000e-03,-7.940836138638e-02,8.776827063115e-03,8.002422778420e-02,1.094199471089e+00,1.014801441066e+00,-7.939803002298e-02
3651,-1.145833333333e-01,7.500000000000e-01,2.850619975430e+00,-9.372499399925e-03,7.734833958649e-01,1.601856845999e-03,1.498949134607e+00,4.500000000000e-02,5.395968418777e-03,7.877242216772e-01,-1.145833333333e-01,7.500000000000e-01,2.850619975430e+00,4.590679301397e-03,7.877242216772e-01,-2.620216773034e-03,7.785621161477e-01,1.882558481186e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.752282626891e-03,-5.078720282757e-03,-2.807016351866e-04,8.453727804460e-03,7.785688012390e-01,7.735418368576e-01,-5.026964381357e-03
3652,9.374956412540e-02,1.130642537250e+00,2.761723684154e+00,9.083592954912e-03,9.767291508704e-01,1.956395007516e-03,1.497647481039e+00,4.500000000000e-02,4.635717303857e-03,1.178398772198e+00,9.374956412540e-02,1.130642537250e+00,2.761723684154e+00,9.315122421515e-03,1.178398772198e+00,4.197958498515e-03,1.044127411269e+00,-5.059520552728e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.885634456397e-03,-6.739826039855e-02,7.015915560244e-03,6.793833969079e-02,1.044148108540e+00,9.767733479689e-01,-6.737476057076e-02
3653,1.145828974587e-01,1.126592005863e+00,2.850639292330e+00,9.715940600815e-03,7.535724245044e-01,-8.101558112247e-04,1.497464081924e+00,4.500000000000e-02,5.006473883430e-03,1.152046056255e+00,1.145828974587e-01,1.126592005863e+00,2.850639292330e+00,1.154108501895e-02,1.152046056255e+00,4.208395085577e-03,7.124450977064e-01,1.840387485857e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.507545515237e-03,4.112732679802e-02,-2.650543297082e-03,4.157902652688e-02,7.124599040375e-01,7.536354920170e-01,4.117558797944e-02
3654,9.374870327306e-02,1.670804405789e+00,2.761761835032e+00,9.230986572434e-03,9.580549667072e-01,3.008811858423e-03,1.497075967982e+00,4.500000000000e-02,4.509433741547e-03,1.703477089557e+00,9.374870327306e-02,1.670804405789e+00,2.761761835032e+00,9.091647531854e-03,1.703477089557e+00,8.484988404120e-03,9.829439247530e-01,5.581521974153e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.459981683143e-04,-2.488895804578e-02,-2.572710115730e-03,2.503269029112e-02,9.829963924779e-01,9.581041609837e-01,-2.489223149422e-02
3655,1.145820366064e-01,1.658754074907e+00,2.850677443208e+00,9.100665627478e-03,7.451843355307e-01,-8.991343309320e-04,1.496947879162e+00,4.500000000000e-02,4.745479320802e-03,1.676140838532e+00,1.145820366064e-01,1.658754074907e+00,2.850677443208e+00,1.124519089370e-02,1.676140838532e+00,7.875923165182e-03,7.093393141154e-01,5.897668590197e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.224742462295e-03,3.584502141532e-02,-6.796802921129e-03,3.650427487723e-02,7.094075522647e-01,7.452404474247e-01,3.583289515999e-02
3656,9.374786394203e-02,2.197462227854e+00,2.761799032138e+00,9.078695844145e-03,9.449522227356e-01,5.978153678553e-03,1.498237856860e+00,4.500000000000e-02,4.330364839930e-03,1.763257257688e+00,9.374786394203e-02,2.197462227854e+00,2.761799032138e+00,8.873297490945e-03,1.763257257688e+00,1.535400105106e-02,9.430481146898e-01,1.737376082729e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.275305206917e-03,1.904108045814e-03,-1.139560714873e-02,1.314781142162e-02,9.433331010484e-01,9.450147428969e-01,1.681641848587e-03
3657,1.145811972754e-01,2.177612092462e+00,2.850714640314e+00,8.365046290399e-03,7.434898276171e-01,1.994758953536e-03,1.497743165504e+00,4.500000000000e-02,4.515469640762e-03,1.706902088155e+00,1.145811972754e-01,2.177612092462e+00,2.850714640314e+00,1.095705564547e-02,1.706902088155e+00,1.070045575604e-02,7.036404086728e-01,9.852247423894e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.335409465638e-03,3.984941894432e-02,-7.857488470357e-03,4.068378611479e-02,7.037907297272e-01,7.435395596959e-01,3.974882996878e-02
3658,9.374704559427e-02,2.710953603975e+00,2.761835299317e+00,8.991338610299e-03,9.283628762191e-01,8.778133588098e-03,1.503027237386e+00,4.500000000000e-02,4.154392640111e-03,1.397616255369e+00,9.374704559427e-02,2.710953603975e+00,2.761835299317e+00,8.659966829848e-03,1.397616255369e+00,2.019885462199e-02,9.207988810711e-01,2.699715206860e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.120751601170e-02,7.563995148005e-03,-1.821901848050e-02,2.268821438863e-02,9.214159860397e-01,9.284479143932e-01,7.031928353440e-03
3659,1.145803789277e-01,2.683498659191e+00,2.850750907492e+00,8.027432302616e-03,7.380327158567e-01,6.526323137307e-03,1.501928237300e+00,4.500000000000e-02,4.293033303515e-03,1.347992496742e+00,1.145803789277e-01,2.683498659191e+00,2.850750907492e+00,1.067646762091e-02,1.347992496742e+00,1.740335353049e-02,7.139881267023e-01,1.643928152242e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.375921227878e-03,2.404458915437e-02,-9.912958385110e-03,2.764628203609e-02,7.143893698558e-01,7.381052243670e-01,2.371585451121e-02
3660,9.374624770521e-02,3.211607695316e+00,2.761870659816e+00,9.772035442129e-03,8.852360702891e-01,1.156837176150e-02,1.519847488234e+00,4.500000000000e-02,4.006573652275e-03,1.012382476301e+00,9.374624770521e-02,3.211607695316e+00,2.761870659816e+00,8.451551619013e-03,1.012382476301e+00,1.963443911477e-02,9.126920869357e-01,4.666674386584e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.862403672643e-03,-2.745601664658e-02,-3.509837210434e-02,4.563984641379e-02,9.140952585685e-01,8.853655855311e-01,-2.872967303742e-02
3661,1.145795810387e-01,3.176738061380e+00,2.850786267991e+00,9.615847523798e-03,7.091551229155e-01,1.486415805956e-02,1.516374537880e+00,4.500000000000e-02,4.089886502595e-03,9.750583964043e-01,1.145795810387e-01,3.176738061380e+00,2.850786267991e+00,1.040322133015e-02,9.750583964043e-01,2.849914814341e-02,7.169703285759e-01,2.720402918074e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.888330061961e-02,-7.815205660343e-03,-1.233987112118e-02,2.387318372341e-02,7.180520264624e-01,7.093760611099e-01,-8.675965352527e-03
3662,9.374546976338e-02,3.699745434520e+00,2.761905136302e+00,1.633775589272e-02,7.546121272138e-01,2.479712450876e-02,1.576316053965e+00,4.500000000000e-02,3.974821698103e-03,6.026207267099e-01,9.374546976338e-02,3.699745434520e+00,2.761905136302e+00,8.247949461537e-03,6.026207267099e-01,2.297464605155e-02,8.443638645494e-01,6.920467397562e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.636890158836e-03,-8.975173733556e-02,-4.440754946686e-02,1.003566296534e-01,8.475066117843e-01,7.551961878808e-01,-9.231042390346e-02
3663,1.145788030969e-01,3.657646478659e+00,2.850820744478e+00,1.962853023058e-02,6.019790900860e-01,4.140902085095e-02,1.562495435870e+00,4.500000000000e-02,3.865723713240e-03,5.947238864785e-01,1.145788030969e-01,3.657646478659e+00,2.850820744478e+00,1.013711722403e-02,5.947238864785e-01,2.747921807346e-02,6.834199455735e-01,6.500605576869e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.850687842873e-03,-8.144085548746e-02,-2.359703491774e-02,8.515319312301e-02,6.870543768292e-01,6.037208055945e-01,-8.333357123475e-02
3664,9.374471127009e-02,4.175679730378e+00,2.761938750877e+00,5.580024132106e-02,4.793311682337e-01,1.076595564095e-01,1.754861587889e+00,4.500000000000e-02,6.066185552079e-03,2.039272686351e-01,9.374471127009e-02,4.175679730378e+00,2.761938750877e+00,8.049059497034e-03,2.039272686351e-01,5.603116880531e-02,4.736569647471e-01,2.505823200896e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.309274842465e-04,5.674203486645e-03,8.260132440055e-02,8.279630852541e-02,4.776173438251e-01,4.944316088784e-01,1.681426505333e-02
3665,1.145780446036e-01,4.126532185638e+00,2.850854359052e+00,6.449115722486e-02,3.873875731193e-01,1.667744797129e-01,1.711023889549e+00,4.500000000000e-02,5.535584251999e-03,2.314752229865e-01,1.145780446036e-01,4.126532185638e+00,2.850854359052e+00,9.877961495039e-03,2.314752229865e-01,6.692120807169e-02,3.680996482465e-01,1.091223793823e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.430050846836e-03,1.928792487281e-02,5.765210033061e-02,6.084154719884e-02,3.897223278323e-01,4.266637648676e-01,3.694143703528e-02
3666,-9.375762785612e-02,1.130642537250e+00,2.761723684154e+00,-8.677288865909e-03,9.902668432053e-01,2.365730905326e-03,1.497624960477e+00,4.500000000000e-02,4.940963366640e-03,1.178398172550e+00,-9.375762785612e-02,1.130642537250e+00,2.761723684154e+00,9.314485942578e-03,1.178398172550e+00,-4.275680478812e-03,1.063499640297e+00,-2.408563421927e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.401608387097e-03,-7.323279709136e-02,4.774294327252e-03,7.352013746275e-02,1.063510962582e+00,9.903076859121e-01,-7.320327667007e-02
3667,-1.145909611894e-01,1.126592005863e+00,2.850639292330e+00,-1.027325369523e-02,7.621322205211e-01,-1.011381799687e-03,1.497528436255e+00,4.500000000000e-02,5.080025039420e-03,1.152045588713e+00,-1.145909611894e-01,1.126592005863e+00,2.850639292330e+00,1.153987644417e-02,1.152045588713e+00,-5.715410954515e-03,7.478253407835e-01,4.135282372343e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.557842740718e-03,1.430687973762e-02,-5.146664172030e-03,1.587289798290e-02,7.478586141782e-01,7.622021281727e-01,1.434351399449e-02
3668,-9.377269287197e-02,1.670804405789e+00,2.761761835032e+00,-8.245251566050e-03,9.715397605161e-01,2.725467700731e-03,1.497019107510e+00,4.500000000000e-02,4.820222240422e-03,1.703475855589e+00,-9.377269287197e-02,1.670804405789e+00,2.761761835032e+00,9.089800076905e-03,1.703475855589e+00,-7.113383501468e-03,1.004908910887e+00,9.925236626700e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.131868064582e-03,-3.336915037049e-02,-7.199768925969e-03,3.415579005603e-02,1.004983099224e+00,9.715785704776e-01,-3.340452874659e-02
3669,-1.146060262053e-01,1.658754074907e+00,2.850677443208e+00,-9.224212668022e-03,7.524983228362e-01,-1.518852192759e-03,1.496998327544e+00,4.500000000000e-02,4.834196760439e-03,1.676139882614e+00,-1.146060262053e-01,1.658754074907e+00,2.850677443208e+00,1.124168650241e-02,1.676139882614e+00,-7.938362020200e-03,7.379990980008e-01,5.338248248875e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.285850647822e-03,1.449922483538e-02,-6.857100441634e-03,1.609039338183e-02,7.380610971566e-01,7.525563891714e-01,1.449529201478e-02
3670,-9.378738126243e-02,2.197462227854e+00,2.761799032138e+00,-7.568436775124e-03,9.586092937202e-01,5.309855239240e-03,1.498143918150e+00,4.500000000000e-02,4.628255210048e-03,1.763256616193e+00,-9.378738126243e-02,2.197462227854e+00,2.761799032138e+00,8.870328331260e-03,1.763256616193e+00,-1.123548712296e-02,9.610506231767e-01,2.024801146730e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.667050347832e-03,-2.441329456562e-03,-1.493815622806e-02,1.557420493197e-02,9.613295576688e-01,9.586538759138e-01,-2.675681754975e-03
3671,-1.146207145957e-01,2.177612092462e+00,2.850714640314e+00,-8.137447410891e-03,7.509065523104e-01,1.109082206537e-03,1.497735365013e+00,4.500000000000e-02,4.612804794603e-03,1.706901907804e+00,-1.146207145957e-01,2.177612092462e+00,2.850714640314e+00,1.095142921510e-02,1.706901907804e+00,-1.079886048029e-02,7.282362635725e-01,1.208927936264e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.661413069394e-03,2.267028873792e-02,-1.098019715610e-02,2.532962377481e-02,7.284166538769e-01,7.509514620909e-01,2.253480821398e-02
3672,-9.380170244311e-02,2.710953603975e+00,2.761835299317e+00,-7.143843433134e-03,9.421647882541e-01,7.939585952970e-03,1.502907682545e+00,4.500000000000e-02,4.435991306070e-03,1.397609269639e+00,-9.380170244311e-02,2.710953603975e+00,2.761835299317e+00,8.655960207572e-03,1.397609269639e+00,-1.435786071544e-02,9.347755258101e-01,3.279108203312e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.214017282304e-03,7.389262444096e-03,-2.485149608015e-02,2.691170938902e-02,9.354606816316e-01,9.422253232375e-01,6.764641605924e-03
3673,-1.146350357763e-01,2.683498659191e+00,2.850750907492e+00,-7.592998064639e-03,7.453604209529e-01,5.505335993237e-03,1.501867270443e+00,4.500000000000e-02,4.403325422109e-03,1.347986098575e+00,-1.146350357763e-01,2.683498659191e+00,2.850750907492e+00,1.066888272587e-02,1.347986098575e+00,-1.699694547946e-02,7.337659829669e-01,2.031769409992e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.403947414823e-03,1.159443798601e-02,-1.481235810669e-02,2.103024421810e-02,7.342439803012e-01,7.454194252011e-01,1.117544489988e-02
3674,-9.381566559427e-02,3.211607695316e+00,2.761870659816e+00,-7.980701802115e-03,8.997402280427e-01,1.107531060145e-02,1.519684101156e+00,4.500000000000e-02,4.244526948018e-03,1.012253601059e+00,-9.381566559427e-02,3.211607695316e+00,2.761870659816e+00,8.446587002537e-03,1.012253601059e+00,-2.187203624878e-02,9.114853764183e-01,4.924225106848e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.389133444666e-02,-1.174514837566e-02,-3.816694046702e-02,4.228040950238e-02,9.130765448112e-01,8.998437820336e-01,-1.323276277768e-02
3675,-1.146489989275e-01,3.176738061380e+00,2.850786267991e+00,-9.389140945800e-03,7.171434432951e-01,1.401320975475e-02,1.516175794434e+00,4.500000000000e-02,4.198735551374e-03,9.749383685892e-01,-1.146489989275e-01,3.176738061380e+00,2.850786267991e+00,1.039383189439e-02,9.749383685892e-01,-1.662031956856e-02,7.309775476253e-01,3.199370447082e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.231178622763e-03,-1.383410433025e-02,-1.798049471607e-02,2.381114396936e-02,7.318661129474e-01,7.173417904155e-01,-1.452432253190e-02
3676,-9.382927966665e-02,3.699745434520e+00,2.761905136302e+00,-1.263341425295e-02,7.732006424187e-01,2.591777789701e-02,1.576256885135e+00,4.500000000000e-02,4.148565349942e-03,6.025227775672e-01,-9.382927966665e-02,3.699745434520e+00,2.761905136302e+00,8.242101788723e-03,6.025227775672e-01,-2.435271989447e-02,8.527704977399e-01,7.140099924010e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.171930564152e-02,-7.956985532119e-02,-4.548322134309e-02,9.239820033041e-02,8.561008582371e-01,7.737380485691e-01,-8.236280966800e-02
3677,-1.146626129998e-01,3.657646478659e+00,2.850820744478e+00,-1.917390417594e-02,6.132774203873e-01,4.146000698217e-02,1.562082133135e+00,4.500000000000e-02,3.976252718971e-03,5.946477357688e-01,-1.146626129998e-01,3.657646478659e+00,2.850820744478e+00,1.012606804448e-02,5.946477357688e-01,-2.407996017353e-02,6.958523256608e-01,7.002416117548e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.906055997593e-03,-8.257490527357e-02,-2.856415419331e-02,8.751340052341e-02,6.997811706226e-01,6.149762313595e-01,-8.480493926304e-02
3678,-9.384255338723e-02,4.175679730378e+00,2.761938750877e+00,-3.412360843858e-02,5.007869921490e-01,1.081211753527e-01,1.755329059730e+00,4.500000000000e-02,6.241991989310e-03,2.039279764354e-01,-9.384255338723e-02,4.175679730378e+00,2.761938750877e+00,8.042399406834e-03,2.039279764354e-01,-4.588320002321e-02,4.889140272603e-01,2.543799712056e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.175959158463e-02,1.187296488866e-02,8.268317823212e-02,8.435498356380e-02,4.917207396417e-01,5.134610216152e-01,2.174028197352e-02
3679,-1.146758867204e-01,4.126532185638e+00,2.850854359052e+00,-5.405899815498e-02,4.029324135275e-01,1.662432968465e-01,1.710400979275e+00,4.500000000000e-02,5.704552898060e-03,2.314752230790e-01,-1.146758867204e-01,4.126532185638e+00,2.850854359052e+00,9.865388737494e-03,2.314752230790e-01,-5.641790692622e-02,3.824193854513e-01,1.117865640647e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.358908771244e-03,2.051302807615e-02,5.445673278178e-02,5.823988767769e-02,4.023975677067e-01,4.392194655283e-01,3.682189782159e-02
3680,-2.416265877365e-01,1.071428571429e-01,2.676327779518e+00,-8.497342821817e-03,1.072635665923e+00,4.126688817454e-03,1.497730403431e+00,4.500000000000e-02,5.185953001021e-03,3.489455680453e-01,-2.416265877365e-01,1.071428571429e-01,2.676327779518e+00,3.647264723695e-03,3.489455680453e-01,-5.873472111432e-03,1.146057165782e+00,3.286830190927e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.623870710385e-03,-7.342149985948e-02,8.398586265270e-04,7.347316994409e-02,1.146076929428e+00,1.072677260971e+00,-7.339966845702e-02
3681,-3.082130965429e-01,1.071428571429e-01,2.738827779518e+00,-1.428483967431e-02,8.020792784154e-01,1.111092431475e-02,1.494750958756e+00,4.500000000000e-02,6.091253153976e-03,2.636077412629e-01,-3.082130965429e-01,1.071428571429e-01,2.738827779518e+00,4.590679301397e-03,2.636077412629e-01,-6.667294334564e-03,8.972036082810e-01,1.817460128647e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.617545339749e-03,-9.512432986558e-02,9.293464186100e-03,9.588030874980e-02,8.972302216753e-01,8.022834151015e-01,-9.494680657372e-02
