dudx_aux_var,dudy_aux_var,dvdx_aux_var,dvdy_aux_var,eddy_viscosity_aux_var,id,mixing_length_aux_var,omega_mag_aux_var,omega_over_s_aux_var,pressure,strain_mag_aux_var,u,v,x,y,yw_aux_var,z
-0.051084599882317,5.1792254062201,-0.010836810458195,0.055142031255681,0.041872801918916,35,0.09,5.1900622166783,1.003981153124,-37.893728224761,5.1694817183847,20.448623835989,0.0016682935658053,-5.94,0.42,0.42,0
0.010913411948379,-2.7904957748235,-0.0063819715273173,-0.021189403007755,0.022656354933239,38,0.09,2.7841138032962,0.99536407657551,-37.908470501185,2.7970808559555,20.60623378501,-0.0029084020930262,-5.94,0.54,0.46,0
-0.073791499879264,-7.243907146441,0.036874819696363,0.081035220059359,0.058390460479059,40,0.09,7.2807819661373,1.009999466383,-37.900908610161,7.2086988245751,20.193040069618,0.0012330223502516,-5.94,0.62,0.38,0
-0.14170528596362,-10.753710100527,0.12763477443772,0.16091972760045,0.086106249055705,42,0.09,10.881344874965,1.0236062359445,-38.012474042914,10.630401117988,19.468422088625,0.010007066432883,-5.94,0.7,0.3,0
-0.1705792805124,-12.363581130944,0.17701325443967,0.17154550955415,0.098750091830047,43,0.09,12.540594385384,1.0286452664411,-38.136230854408,12.191369361734,19.004854909566,0.01773420028466,-5.94,0.74,0.26,0
-0.055564066985465,-14.11809636817,0.2086178151973,0.058917959230685,0.11267059558116,44,0.09,14.326714183368,1.0299615821386,-38.3422064589,13.909950071748,18.479335598149,0.023730707197215,-5.94,0.78,0.22,0
0.11480954419253,-16.601280902471,0.21685716661663,-0.10102284509652,0.089244554628756,45,0.0738,16.818138069088,1.0263817247566,-38.571738254676,16.385851056609,17.875407200112,0.022447637023114,-5.94,0.82,0.18,0
0.093108590146147,-20.493445826759,0.2260130251863,-0.15208155273817,0.066781495916588,46,0.0574,20.719458851945,1.0222239455716,-38.754636278406,20.269001662212,17.151233125951,0.015648879589493,-5.94,0.86,0.14,0
-0.28675593471208,-29.418103390671,0.21998730275428,0.53331558120039,0.049103137714011,47,0.041,29.638090693425,1.0146323183219,-38.948682699973,29.210670859019,16.235931533972,0.010281112804061,-5.94,0.9,0.1,0
-1.5124282082538,-64.659213841612,0.25704092430295,1.4157338524416,0.039013925800128,48,0.0246,64.916254765915,1.0069409814177,-38.980580649023,64.468778174579,14.797784854698,0.058314126085524,-5.94,0.94,0.06,0
