id,x,y,z,volume,yw,U,V,W
       10865, -2.202380952381000E+00,  5.357142857142900E-01, -3.814635707145700E+00,  4.208092341032000E-04,  6.018836618191800E-01,  6.169198834874780E-02, -9.546007946592552E-02,  5.063834362448657E-02
       10866, -2.226190476190500E+00,  7.500000000000000E-01, -3.773396402203600E+00,  4.208092341032000E-04,  8.027840437728200E-01,  7.631568720023305E-02, -9.899172986922741E-02,  5.321403614712321E-02
       10867, -2.202380952381000E+00,  7.500000000000000E-01, -3.814635707145700E+00,  4.208092341032000E-04,  7.986076298449000E-01,  7.281762999584582E-02, -1.049951775780608E-01,  5.189649118181348E-02
       10868, -2.178575383758500E+00,  1.026226496906000E+00, -3.773403252788500E+00,  6.645292606854000E-04,  1.008507215503100E+00,  7.474908595697062E-02, -1.220700537712679E-01,  5.461644605271782E-02
       10869, -2.154765911181900E+00,  1.023910493213200E+00, -3.814642557730700E+00,  6.549930695194999E-04,  9.763188318646900E-01,  7.190908578229804E-02, -1.254100722336030E-01,  5.286516353081484E-02
       10870, -2.178583195252900E+00,  1.360166685640800E+00, -3.773416782693800E+00,  6.487720669196000E-04,  9.042280539812499E-01,  5.353236025891763E-02, -1.516799635770507E-01,  3.448724716920537E-02
       10871, -2.154773823861400E+00,  1.353276574651900E+00, -3.814656087635900E+00,  6.386262319370000E-04,  8.770321333089400E-01,  5.164545569226246E-02, -1.547186194892922E-01,  3.294364094662305E-02
       10872, -2.178590811460000E+00,  1.685758369805600E+00, -3.773429974351400E+00,  6.333670656258000E-04,  7.888157217371800E-01,  2.565011406084293E-02, -1.763120159544874E-01, -5.870094433726864E-03
       10873, -2.154781538723900E+00,  1.674408504201000E+00, -3.814669279293500E+00,  6.226676503596000E-04,  7.553850852709700E-01,  2.512191249328300E-02, -1.806044221777489E-01, -6.141545481773232E-03
       10874, -2.178598237261800E+00,  2.003210261623400E+00, -3.773442836217500E+00,  6.183074744058000E-04,  6.178012478840300E-01, -1.467248690733952E-03, -1.956859931280092E-01, -5.088620098131742E-02
       10875, -2.154789060714800E+00,  1.987512135271800E+00, -3.814682141159600E+00,  6.071072019854000E-04,  5.920076443422400E-01, -9.291169929687002E-04, -1.991520904601024E-01, -5.011484010922251E-02
       10876, -2.178605477418700E+00,  2.312725855912700E+00, -3.773455376537000E+00,  6.035865840433000E-04,  4.474537482985700E-01, -2.391329723661950E-02, -2.186314277817348E-01, -9.895238051792470E-02
       10877, -2.154796394656000E+00,  2.292788175336000E+00, -3.814694681479100E+00,  5.919350108012000E-04,  4.383280413242600E-01, -2.219205876374401E-02, -2.208130660118174E-01, -9.728971789027629E-02
       10878, -2.178612536571600E+00,  2.614503560435000E+00, -3.773467603348500E+00,  5.891977596873000E-04,  2.698725604765100E-01, -4.167509472257271E-02, -2.380531570783037E-01, -1.432346076691616E-01
       10879, -2.154803545248600E+00,  2.590432314487600E+00, -3.814706908290600E+00,  5.771414404160999E-04,  2.697961743834100E-01, -3.920299500422345E-02, -2.388820984230221E-01, -1.396385688534535E-01
       10880, -2.178619419245700E+00,  2.908736822427800E+00, -3.773479524489700E+00,  5.751344427227000E-04,  9.422911376840901E-02, -4.602316852870907E-02, -2.009707750491265E-01, -1.423131419863388E-01
       10881, -2.154810517076500E+00,  2.880635350242800E+00, -3.814718829431800E+00,  5.627170879526000E-04,  9.181931685272400E-02, -4.390517185677661E-02, -1.972772452495891E-01, -1.377107507845258E-01
       10882, -2.226194405761000E+00,  1.023910493213200E+00, -3.773403297157600E+00,  6.549930695194999E-04,  9.763188323784500E-01,  7.420370483299898E-02, -1.228943519304754E-01,  4.983916413849234E-02
       10883, -2.202384933184500E+00,  1.021599595988600E+00, -3.814642602099700E+00,  6.454837027956000E-04,  9.654188058350500E-01,  7.214877661167772E-02, -1.260288458741858E-01,  4.851301017864538E-02
       10884, -2.226202166662900E+00,  1.353276574651900E+00, -3.773416914691600E+00,  6.386262319370000E-04,  8.770321322899700E-01,  5.454429783016209E-02, -1.545744581088410E-01,  3.140071075734759E-02
       10885, -2.202392795271400E+00,  1.346401655405800E+00, -3.814656219633800E+00,  6.285212514778000E-04,  8.738184924796600E-01,  5.305317341079621E-02, -1.571586454955166E-01,  3.020261815936028E-02
       10886, -2.226209733542300E+00,  1.674408504201000E+00, -3.773430191787400E+00,  6.226676503596000E-04,  7.553850860254800E-01,  2.726194229126934E-02, -1.787673191772323E-01, -6.784271553810552E-03
       10887, -2.202400460806200E+00,  1.663083663481900E+00, -3.814669496729500E+00,  6.120241209231000E-04,  7.496455924894700E-01,  2.655559022115066E-02, -1.828141128326148E-01, -7.444750563383170E-03
       10888, -2.226217111249600E+00,  1.987512135271800E+00, -3.773443136955700E+00,  6.071072019854000E-04,  5.920175640910700E-01,  4.029017132154514E-04, -1.994087953504111E-01, -5.123238260346716E-02
       10889, -2.202407934702600E+00,  1.971848621119900E+00, -3.814682441897800E+00,  5.959786041683000E-04,  5.945363373495099E-01,  8.876835755474036E-04, -2.028836502678213E-01, -5.084786960307850E-02
       10890, -2.226224304514300E+00,  2.292788175336000E+00, -3.773455758494800E+00,  5.919350108012000E-04,  4.383334014657800E-01, -2.311027910958787E-02, -2.222505265417686E-01, -9.867358129976175E-02
       10891, -2.202415221751600E+00,  2.272894454590300E+00, -3.814695063436900E+00,  5.803714426546000E-04,  4.464385213486000E-01, -2.144645044605164E-02, -2.240387039423324E-01, -9.674124604450923E-02
       10892, -2.226231317947300E+00,  2.590432314487600E+00, -3.773468064495400E+00,  5.771414404160999E-04,  2.697961617750100E-01, -4.167629499661374E-02, -2.389652550565055E-01, -1.412239854195379E-01
       10893, -2.202422326624400E+00,  2.566414142311700E+00, -3.814707369437500E+00,  5.651898081160000E-04,  2.781440196223600E-01, -3.957230860406404E-02, -2.396223220757692E-01, -1.381247893182851E-01
       10894, -2.226238156044600E+00,  2.880635350242800E+00, -3.773480062846000E+00,  5.627170879525000E-04,  9.181931685272500E-02, -4.435949335312440E-02, -1.976730987455932E-01, -1.375455459053242E-01
       10895, -2.202429253875400E+00,  2.852595837921300E+00, -3.814719367788100E+00,  5.504212861136000E-04,  9.155808916079400E-02, -4.194697813084769E-02, -1.938851220002961E-01, -1.330894909654686E-01
       10896,  2.145249546361000E+00,  1.071428571428600E-01, -3.764467830775100E+00,  2.977358958118000E-04,  3.535103208446600E-01,  8.478640510533925E-02, -3.905878924934401E-01, -8.147448768850801E-02
       10897,  2.118463832075300E+00,  1.071428571428600E-01, -3.810862048834900E+00,  2.977358958118000E-04,  3.219331860705400E-01,  1.391818140786080E-01, -3.916655743289069E-01,  7.667980348827569E-03
       10898,  2.145249546361000E+00,  3.214285714285700E-01, -3.764467830775100E+00,  2.977358958118000E-04,  4.656246145099800E-01, -4.663128233414886E-02, -1.313812236870993E-01,  5.289450414893951E-02
       10899,  2.118463832075300E+00,  3.214285714285700E-01, -3.810862048834900E+00,  2.977358958118000E-04,  4.421286136266300E-01, -3.935480625151348E-02, -1.316234631834988E-01,  5.790581495658240E-02
       10900,  2.145249546361000E+00,  5.357142857142900E-01, -3.764467830775100E+00,  2.977358958118000E-04,  6.328346948653500E-01, -6.518814093431077E-02, -1.076533929566790E-01,  7.010184188492692E-02
       10901,  2.118463832075300E+00,  5.357142857142900E-01, -3.810862048834900E+00,  2.977358958118000E-04,  6.157525317651200E-01, -6.015250620199761E-02, -1.077515768362594E-01,  6.809593604380729E-02
       10902,  2.145249546361000E+00,  7.500000000000000E-01, -3.764467830775100E+00,  2.977358958118000E-04,  8.221860830170700E-01, -7.199061022011238E-02, -1.132479232490786E-01,  7.035232383207279E-02
       10903,  2.118463832075300E+00,  7.500000000000000E-01, -3.810862048834900E+00,  2.977358958118000E-04,  8.091114783865000E-01, -6.726301688908766E-02, -1.145791831382013E-01,  6.764898781648072E-02
       10904,  2.126224829559200E+00,  1.071428571428600E-01, -3.746610687917900E+00,  3.747493307263000E-04,  3.647659403287000E-01,  1.055904108476192E-01, -3.372775804679124E-01, -1.002170967593721E-01
       10905,  2.093486734321100E+00,  1.071428571428600E-01, -3.803314732213300E+00,  3.747493307263000E-04,  3.359035923777000E-01,  1.675727907985634E-01, -3.358045002648530E-01,  6.338708519195347E-03
       10906,  2.126224829559200E+00,  3.214285714285700E-01, -3.746610687917900E+00,  3.747493307262000E-04,  4.742266609099000E-01, -4.501089746490700E-02, -1.237644151296784E-01,  5.371023924771728E-02
       10907,  2.093486734321100E+00,  3.214285714285700E-01, -3.803314732213300E+00,  3.747493307263000E-04,  4.524024293326900E-01, -3.645785121147039E-02, -1.247579521241062E-01,  5.880276285116711E-02
       10908,  2.126224829559200E+00,  5.357142857142900E-01, -3.746610687917900E+00,  3.747493307262000E-04,  6.391904217879900E-01, -6.668929742730756E-02, -1.049635502168590E-01,  7.161156480303414E-02
       10909,  2.093486734321100E+00,  5.357142857142900E-01, -3.803314732213300E+00,  3.747493307263000E-04,  6.231704642021100E-01, -6.059393155303074E-02, -1.045686251529010E-01,  6.932311242413762E-02
       10910,  2.126224829559200E+00,  7.500000000000000E-01, -3.746610687917900E+00,  3.747493307262000E-04,  8.270880239654900E-01, -7.325546775760200E-02, -1.108654009199616E-01,  7.315400033468095E-02
       10911,  2.093486734321100E+00,  7.500000000000000E-01, -3.803314732213300E+00,  3.747493307263000E-04,  8.147709073939200E-01, -6.765090645007489E-02, -1.128884976331872E-01,  6.980289422480043E-02
       10912,  2.145208410669800E+00,  1.028490638379000E+00, -3.764547018115800E+00,  4.772702217927000E-04,  1.024527450550600E+00, -6.930060482073179E-02, -1.338929827102723E-01,  6.418207569524806E-02
       10913,  2.118422709885600E+00,  1.025892760581800E+00, -3.810939629220400E+00,  4.675622287796000E-04,  9.894720711209400E-01, -6.598087885474020E-02, -1.387998980505130E-01,  6.169288833053056E-02
       10914,  2.145127793109200E+00,  1.366902506525600E+00, -3.764703766684900E+00,  4.674595037655000E-04,  9.135156459506300E-01, -4.827980107157618E-02, -1.518801051905272E-01,  3.171453497792443E-02
       10915,  2.118342118990400E+00,  1.359173820075800E+00, -3.811093204052900E+00,  4.532057476850000E-04,  8.838570691287000E-01, -4.764974690221589E-02, -1.565587377437002E-01,  3.092608108898782E-02
       10916,  2.145050413939100E+00,  1.696854078118900E+00, -3.764857280910600E+00,  4.577324546777000E-04,  8.013670611550100E-01, -1.989531987389040E-02, -1.686544328800642E-01, -1.121483016865872E-02
       10917,  2.118264765819000E+00,  1.684122853230500E+00, -3.811243623885400E+00,  4.392888010507000E-04,  7.649632347000600E-01, -2.103313456294763E-02, -1.736789568887123E-01, -1.117047499572570E-02
       10918,  2.144976137501800E+00,  2.018556860176300E+00, -3.765007597597600E+00,  4.480989232985000E-04,  6.232829466057900E-01,  4.217892289628987E-03, -1.919227011013664E-01, -5.908055553904029E-02
       10919,  2.118190514730400E+00,  2.000948160314000E+00, -3.811390923539000E+00,  4.258003971223000E-04,  5.951344696701200E-01,  2.665929207401426E-03, -1.977308566617460E-01, -5.795723827160597E-02
       10920,  2.144904833732900E+00,  2.332217072446000E+00, -3.765154755510800E+00,  4.385676562591000E-04,  4.466544921064000E-01,  2.688699966295048E-02, -2.203430905733144E-01, -1.072467261957498E-01
       10921,  2.118119235676600E+00,  2.309852834487800E+00, -3.811535139844700E+00,  4.127295085968000E-04,  4.369274635116800E-01,  2.376593020827552E-02, -2.237147275939809E-01, -1.045907383457341E-01
       10922,  2.144836377957100E+00,  2.638035779500500E+00, -3.765298795138000E+00,  4.291463836244000E-04,  2.703938867022600E-01,  4.103926044495747E-02, -2.403755677679912E-01, -1.489395232959050E-01
       10923,  2.118050803998000E+00,  2.611034891897300E+00, -3.811676311404500E+00,  4.000651120570000E-04,  2.705888035561200E-01,  3.887610140684172E-02, -2.419037020111486E-01, -1.461403986826124E-01
       10924,  2.144770650663700E+00,  2.936209018963200E+00, -3.765439758430300E+00,  4.198419001396000E-04,  9.528580783924000E-02,  4.801212772584355E-02, -2.086859455423654E-01, -1.536495327973398E-01
       10925,  2.117985100199300E+00,  2.904687397954900E+00, -3.811814478331100E+00,  3.877962247676000E-04,  9.304024435585100E-02,  4.601757622890222E-02, -2.049555892411663E-01, -1.488036827194366E-01
       10926,  2.126104688214500E+00,  1.030720303894400E+00, -3.746828209468900E+00,  6.108739380463999E-04,  1.045707736722600E+00, -7.044484588002682E-02, -1.310704577135289E-01,  6.656543520812551E-02
       10927,  2.093366606477900E+00,  1.027563936425400E+00, -3.803530646809000E+00,  5.926959904633000E-04,  1.003599925484700E+00, -6.624953351836356E-02, -1.376469948407712E-01,  6.377007221007058E-02
       10928,  2.125869285347200E+00,  1.373535761436500E+00, -3.747258875245400E+00,  6.028086996603000E-04,  9.286624786439800E-01, -4.723157806845200E-02, -1.458091618157941E-01,  3.285658331524613E-02
       10929,  2.093131230275900E+00,  1.364145568212500E+00, -3.803958138848900E+00,  5.713278970394000E-04,  8.928384402319400E-01, -4.657385904155267E-02, -1.514155001246060E-01,  3.183110920572435E-02
       10930,  2.125643436405900E+00,  1.707780832692400E+00, -3.747680827490000E+00,  5.945226135991000E-04,  8.177781545909900E-01, -1.930129372276431E-02, -1.632561384092713E-01, -1.097584962591901E-02
       10931,  2.092905407333400E+00,  1.692312659354400E+00, -3.804376996700300E+00,  5.507371776034000E-04,  7.766439022101600E-01, -2.044141453755941E-02, -1.692481643110116E-01, -1.077748589190503E-02
       10932,  2.125426738448800E+00,  2.033669776917600E+00, -3.748094151879200E+00,  5.860463968917000E-04,  6.359277952614000E-01,  4.916975598814780E-03, -1.867157924874014E-01, -5.897046125424592E-02
       10933,  2.092688734725100E+00,  2.012275572973100E+00, -3.804787304056100E+00,  5.308988030441000E-04,  6.016574117657000E-01,  2.815692654361715E-03, -1.940818194902265E-01, -5.771834807266664E-02
       10934,  2.125218805213200E+00,  2.351411497297900E+00, -3.748498940589100E+00,  5.774084936627000E-04,  4.519061762387600E-01,  2.768239253089042E-02, -2.166170910930286E-01, -1.080340653435414E-01
       10935,  2.092480826204600E+00,  2.324239413516300E+00, -3.805189151158500E+00,  5.117881311603000E-04,  4.391844447613900E-01,  2.404428559857077E-02, -2.213614970525260E-01, -1.050314106047024E-01
       10936,  2.125019266504900E+00,  2.661209674761300E+00, -3.748895291566300E+00,  5.686352181924000E-04,  2.768389589002500E-01,  4.204497246938623E-02, -2.388294992378511E-01, -1.507056147939780E-01
       10937,  2.092281311593400E+00,  2.628404158137000E+00, -3.805582634068300E+00,  4.933809489817000E-04,  2.753120209392200E-01,  3.957431665519991E-02, -2.411437951885282E-01, -1.477810373747014E-01
       10938,  2.124827767528400E+00,  2.963262897873900E+00, -3.749283307736600E+00,  5.597508911310000E-04,  9.412026631909499E-02,  4.927095336662819E-02, -2.107106486773983E-01, -1.579240454202618E-01
       10939,  2.092089836111600E+00,  2.924964784226300E+00, -3.805967853873000E+00,  4.756535111973000E-04,  9.309659636548499E-02,  4.674179680462361E-02, -2.065751742380953E-01, -1.515928526583823E-01
       10940,  2.302346599766600E+00,  1.071428571428300E-01, -3.746610689224500E+00,  3.747493440585000E-04,  2.881972877151100E-01, -2.197826436045995E-01, -3.197817503284411E-01, -9.708977179118995E-02
       10941,  2.283321882461900E+00,  1.071428571428500E-01, -3.764467831210600E+00,  2.977359002559000E-04,  2.815465256190300E-01, -2.044721048079767E-01, -3.865427839211667E-01, -8.123274639946457E-02
       10942,  2.302346601275300E+00,  3.214285714284800E-01, -3.746610691837600E+00,  3.747493707232000E-04,  4.182037897162200E-01, -7.599669094689052E-02, -1.202582074709625E-01,  4.675015769557347E-02
       10943,  2.283321882964800E+00,  3.214285714285400E-01, -3.764467832081600E+00,  2.977359091442000E-04,  4.136486193114400E-01, -7.318182728200791E-02, -1.272854703388755E-01,  4.797481579879759E-02
       10944,  2.302346602784000E+00,  5.357142857141300E-01, -3.746610694450800E+00,  3.747493973880000E-04,  5.988053753211500E-01, -6.846546836180589E-02, -1.025831500691689E-01,  6.241120181562931E-02
       10945,  2.283321883467700E+00,  5.357142857142300E-01, -3.764467832952700E+00,  2.977359180324000E-04,  5.956329818959299E-01, -6.761438782532546E-02, -1.056127877391811E-01,  6.343865993519127E-02
