31 5.1579310953185997e+00 7.5000000000000000e-01 -2.7276194809894000e-01 1.5189505659249000e-02 2.8398849831829998e-01
32 4.6459198944473004e+00 1.0714285714286000e-01 -1.8031771630393001e+00 4.1543778545149998e-02 1.0714285714286000e-01
33 4.6459198943956999e+00 3.2142857142857001e-01 -1.8031771630094999e+00 4.1543778505448999e-02 3.2142857142857001e-01
34 4.6459198943441002e+00 5.3571428571429003e-01 -1.8031771629797000e+00 4.1543778465748998e-02 4.3999138362502999e-01
35 4.6459198942926001e+00 7.5000000000000000e-01 -1.8031771629500000e+00 4.1543778426048998e-02 3.9682117872021999e-01
36 3.8845571776717001e+00 1.0714285714286000e-01 -3.1218960705552998e+00 4.1543778207917000e-02 1.0714285714286000e-01
37 3.8845571770845000e+00 3.2142857142857001e-01 -3.1218960695976001e+00 4.1543777493750003e-02 3.2142857142857001e-01
38 3.8845571764972000e+00 5.3571428571429003e-01 -3.1218960686399999e+00 4.1543776779583000e-02 4.4039378315296002e-01
39 3.8845571759099000e+00 7.5000000000000000e-01 -3.1218960676823002e+00 4.1543776065417003e-02 3.9699125428371002e-01
40 4.7683156237936997e+00 1.0714285767857000e-01 -1.8355673321299999e+00 4.3384307890686001e-02 1.0714285767857000e-01
41 4.7683156237422004e+00 3.2142857303570999e-01 -1.8355673321002000e+00 4.3384307930387001e-02 3.2142857303570999e-01
42 4.7683156236905999e+00 5.3571428839285995e-01 -1.8355673320704000e+00 4.3384307970087001e-02 3.1669683412241001e-01
43 4.7683156236390003e+00 7.5000000160713998e-01 -1.8355673320406001e+00 4.3384307142101002e-02 2.7785115095759000e-01
44 3.9738057516104002e+00 1.0714285875000000e-01 -3.2116987969387001e+00 4.3384308661762003e-02 1.0714285875000000e-01
45 3.9738057510231002e+00 3.2142857624999999e-01 -3.2116987959809999e+00 4.3384309375928999e-02 3.2142857624999999e-01
46 3.9738057504358002e+00 5.3571429375000001e-01 -3.2116987950234002e+00 4.3384310090096002e-02 3.1709200469274001e-01
47 3.9738057498485002e+00 7.5000000482143003e-01 -3.2116987940657000e+00 4.3384308201203002e-02 2.7801318683983001e-01
48 7.6136271650766996e-01 1.0714285714286000e-01 -4.9250732340584999e+00 4.1543778545152003e-02 1.0714285714286000e-01
49 7.6136271650766996e-01 3.2142857142857001e-01 -4.9250732339990000e+00 4.1543778505448999e-02 3.2142857142857001e-01
50 7.6136271650766996e-01 5.3571428571429003e-01 -4.9250732339393997e+00 4.1543778465748998e-02 4.3999138362091000e-01
51 7.6136271650766996e-01 7.5000000000000000e-01 -4.9250732338798997e+00 4.1543778426048998e-02 3.9682117871773998e-01
52 -7.6136271623981000e-01 1.0714285714286000e-01 -4.9250732335945999e+00 4.1543778207917999e-02 1.0714285714286000e-01
53 -7.6136271570408998e-01 3.2142857142857001e-01 -4.9250732326071001e+00 4.1543777493748997e-02 3.2142857142857001e-01
54 -7.6136271516838006e-01 5.3571428571429003e-01 -4.9250732316196997e+00 4.1543776779583000e-02 4.4039378315713001e-01
55 -7.6136271463267002e-01 7.5000000000000000e-01 -4.9250732306323002e+00 4.1543776065417003e-02 3.9699125428560000e-01
56 7.9450987191550004e-01 1.0714285767857000e-01 -5.0472661295326002e+00 4.3384307890684003e-02 1.0714285767857000e-01
57 7.9450987191549005e-01 3.2142857303570999e-01 -5.0472661294729999e+00 4.3384307930387001e-02 3.2142857303570999e-01
58 7.9450987191549005e-01 5.3571428839285995e-01 -5.0472661294134999e+00 4.3384307970087001e-02 3.1669683411830002e-01
59 7.9450987191549005e-01 7.5000000160713998e-01 -5.0472661293540000e+00 4.3384307142101002e-02 2.7785115095514001e-01
60 -7.9450987164762998e-01 1.0714285875000000e-01 -5.0472661290685998e+00 4.3384308661760997e-02 1.0714285875000000e-01
61 -7.9450987111190996e-01 3.2142857624999999e-01 -5.0472661280812003e+00 4.3384309375929998e-02 3.2142857624999999e-01
62 -7.9450987057620004e-01 5.3571429375000001e-01 -5.0472661270938000e+00 4.3384310090096002e-02 3.1709200469676002e-01
63 -7.9450987004049001e-01 7.5000000482143003e-01 -5.0472661261063996e+00 4.3384308201203002e-02 2.7801318684148002e-01
64 1.7783677415679000e+00 1.0714285714286000e-01 -4.7108624168992996e+00 1.5189218514820000e-02 1.0714285714286000e-01
65 1.7783677415679000e+00 3.2142857142857001e-01 -4.7108624168992996e+00 1.5189218514819001e-02 3.2142857142857001e-01
66 1.7783677415679000e+00 5.3571428571429003e-01 -4.7108624168992996e+00 1.5189218514819001e-02 4.5637347929175998e-01
67 1.7783677415679000e+00 7.5000000000000000e-01 -4.7108624168992996e+00 1.5189218514819001e-02 4.1077537619034998e-01
68 1.8441660135950000e+00 1.0714285714286000e-01 -4.8246665341451003e+00 1.5193816488067001e-02 1.0714285714286000e-01
69 1.8441660135950000e+00 3.2142857142857001e-01 -4.8246665341451003e+00 1.5193816488067001e-02 3.2142857142857001e-01
70 1.8441660135950000e+00 5.3571428571429003e-01 -4.8246665341451003e+00 1.5193816488067001e-02 3.2795826549140000e-01
71 1.8441660135950000e+00 7.5000000000000000e-01 -4.8246665341451003e+00 1.5193816488066000e-02 2.8660511090914997e-01
72 2.2777054857098999e+00 1.0714285714286000e-01 -4.4907873550812001e+00 1.5193998627923999e-02 1.0714285714286000e-01
73 2.2777054857098999e+00 3.2142857142857001e-01 -4.4907873550812001e+00 1.5193998627923999e-02 3.2142857142857001e-01
74 2.2777054857098999e+00 5.3571428571429003e-01 -4.4907873550812001e+00 1.5193998627923999e-02 4.5156091739546000e-01
75 2.2777054857098999e+00 7.5000000000000000e-01 -4.4907873550812001e+00 1.5193998627925000e-02 4.0658697014512002e-01
76 2.3427467714199000e+00 1.0714285714286000e-01 -4.6032803335650998e+00 1.5189505659248001e-02 1.0714285714286000e-01
